video_id,comment_id,reply_to_comment_id,original_text,translated_text,emoji_only,reply_to_original_text,reply_to_id,replied_to_translated,emoji_count,text_length,thread_depth,creator_category,manual_label
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498260490615784247,,Well done!! Hou so aan.,Well done !! Keep so.,,,,,0,21,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498239379963937542,,Amen 🙏🏻,Amen,🙏🏻,,,,2,4,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498218100363821879,,Baie geluk 🙏🙏🙏,Good luck,🙏🙏🙏,,,,3,9,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498077005134054199,,amen dankie Jesus,Amen thanks Jesus,,,,,0,17,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498057041915822903,,Amen..🥰,Amen..,🥰,,,,1,6,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498053848214815543,,amen,amen,,,,,0,4,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498053192153039622,,Amen.,Amen.,,,,,0,5,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7507026308015506182,,@Shan 🤣,@Shan,🤣,,,,1,5,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496795973600428855,,Dr phillips van wish🤣🤣🤣🤣,Dr phillips van wish,🤣🤣🤣🤣,,,,4,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512114901520925496,,@fine_shyt @w's_in_the_shat,@fine_shyt @w's_in_the_shat,,,,,0,27,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496967964734948151,,Ag rimpies relax jy gaan n hart attack kry piet,Oh rinks relax you are going to get a heart attack,,,,,0,50,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496864163161326341,,is jy rambo,Are you rambo,,,,,0,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496866052577198854,7.496864163161327e+18,Née sy boettie rim ruk 😂😂😂😂😂😂😂😂😂,Not in a ruk bottie,😂😂😂😂😂😂😂😂😂,is jy rambo,7.496864163161327e+18,Are you rambo,9,19,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496739345518822150,,tesk... why are you jeans so tight ?,tesk... why are you jeans so tight ?,,,,,0,36,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7502147954787353349,,Kaptein Briekmerk,Captain brick mark,,,,,0,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512352553796502277,,Yesss Faanie aka Troubles!!😭 bars hulle Ou!!,Yesss Faanie aka troubles !! burst them guy !!,😭,,,,1,46,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512471968005128966,,I like the way you get comments lol it's smart keep it up troubles lol,I like the way you get comments lol it's smart keep it up troubles lol,,,,,0,70,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512437739418583814,,out of brefff bradda😂😂😂,out of brefff bradda,😂😂😂,,,,3,20,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512386423631545094,,joh troubles het grooooot troubles 🤯🫣,Joh Troubles have great troubles,🤯🫣,,,,2,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512354384292053766,,is that your wanna be black belt hanging there🤣,is that your wanna be black belt hanging there,🤣,,,,1,46,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512163242328933176,,Dr. Phillips se twin😂,Dr. Phillips se twin,😂,,,,1,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512095429204148997,,martin rimpies,martin rimpies,,,,,0,14,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512078729101050629,,Trust Bob,Trust Bob,,,,,0,9,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512067671707026232,,Out of breath already 😳,Out of breath already,😳,,,,1,21,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7511749353511076664,,One to many 🤣😎,One to many,🤣😎,,,,2,11,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7510706477070549765,,Linkin park 2.0,Linkin park 2.0,,,,,0,15,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7510211348586119942,,Maximus Dicimus Meridius......and he's JEFFFFF,Maximus Montius ...... And he's Jefffff,,,,,0,39,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506971628455379718,,Definitely vaxinated,Definitely vaxinated,,,,,0,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506766943681217286,,Out of breath… start getting fit bra!🤣,Out of breath start getting fit bra!,🤣,,,,1,36,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506630443380032261,,😂😂 just tell them bro 👊,just tell them bro,😂😂👊,,,,3,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7503215147750949637,,belt ninja,belt ninja,,,,,0,10,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496897587879396101,,grown man btw,grown man btw,,,,,0,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7504937331276448518,,When you order Dr Phillips from Temu! 🤣🤣🤣🤣,When you order Dr Phillips from Temu!,🤣🤣🤣🤣,,,,4,37,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7503231523639591686,,oo jinn dr Phillips look alike😂😂,oo jinn dr Phillips look alike,😂😂,,,,2,30,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7513169884604891960,,Kinders dis hkm jy nie drugs doeni😂😂😂😂😂,Kids it's hkm you don't do drugsi,😂😂😂😂😂,,,,5,33,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512951856814195461,,Wannabe famous????,Wannabe famous????,,,,,0,18,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512942053837062917,,this ou is loosing circulation with those tight pants 😂,this ou is loosing circulation with those tight pants,😂,,,,1,53,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512878103888626438,,😂😂😂😂😂😂 my trane rol,my trane rol,😂😂😂😂😂😂,,,,6,12,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512768267325653765,,Nee huh uh! Jy sallie!,No huh uh! You Sallie!,,,,,0,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513149636347282182,,dude dit jy snuif werk nie hoor....😂😂😂,Dude it you sniff do not hear ....,😂😂😂,,,,3,34,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513072936468611845,,😂😂😂 hoor hoe blaf die hond vir hom,hear how the dog barks for him,😂😂😂,,,,3,30,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513243210090644280,,lmj,lmj,,,,,0,3,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513132884149699333,,oo izzit🔥😭🙏,And Izzit,🔥😭🙏,,,,3,9,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513059787169563399,,go yster,go yster,,,,,0,8,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512930508126798597,,lokl,lokl,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505523111930102583,,Dankie broer,Thank you brother,,,,,0,17,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7509209255956202246,,Hosh 😂😂😂,Hosh,😂😂😂,,,,3,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507638678144549638,,As vaar my bra jy her he geboor👌👌👌,If sailing my bra you are drilling her,👌👌👌,,,,3,38,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507634405957174022,,😂😂 daai broek my boet 😅😅,that pants my fine,😂😂😅😅,,,,4,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505455126233973510,,South Africa would be a wired place without all our people,South Africa would be a wired place without all our people,,,,,0,58,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7512543094353920773,,identity 😂😂😂😂,identity,😂😂😂😂,,,,4,8,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505434421681636151,,Ons stem saam 😊,We agree,😊,,,,1,8,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496930464000885510,,@Aiden Passop!!,@AIDEN PASSOP !!,,,,,0,16,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497191321183486726,,@trubells 2 is die nuwe account mense,@Trubells 2 are the new account people,,,,,0,38,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496820217894470406,,👍,,👍,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496796794363331334,,🤣🤣🤣🤣,,🤣🤣🤣🤣,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7503257046751937285,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497946417219715845,,Baie mooi yster weldone 🥰🥰🥰,Very nice iron welds,🥰🥰🥰,,,,3,20,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497944019215008517,,Baie geluk,Good luck,,,,,0,9,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497942817454719745,,Amen brother🙏🙏🙏,Amen brother,🙏🙏🙏,,,,3,12,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497940393708978950,,Amen,Amen,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497939138449163013,,BAIE GELUK DIT WYS NET AANHOUER WEN🙏,Congratulations it just shows keeper winning,🙏,,,,1,44,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497921522318181126,,AMEN,AMEN,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497920425243771653,,🙏Baie geluk,Good luck,🙏,,,,1,9,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497899576121443078,,Baie mooi my mater hou dit so 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Very nice my mater keeps it like that,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,,,,10,37,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497890152561083166,,champ,champ,,,,,0,5,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497848337313252102,,Amen. Baie trots op jou. Mag God jou altyd naby wees.,Amen. Very proud of you. May God always be close to you.,,,,,0,56,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497814070416245510,,Hou so aan boeta...🙏🙏👌👌,Keep on Boeta ...,🙏🙏👌👌,,,,4,17,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497800649507242794,,Amen boetman 🙏,Amen Boetman,🙏,,,,1,12,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497764989773071109,,Amen,Amen,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497745687548199686,,AMEN,AMEN,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497737976321229573,,Dankie Jesus,Thank you Jesus,,,,,0,15,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497724080423027511,,AMEN MY maat👌👌👌👌👌👌👌🙏🙏🙏,Amen my size,👌👌👌👌👌👌👌🙏🙏🙏,,,,10,12,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497715212921930502,,yster💪🏻💪🏻💪🏻💥💥💥,iron,💪🏻💪🏻💪🏻💥💥💥,,,,9,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498207149874496262,,Pragtig 🤗,Beautiful,🤗,,,,1,9,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498702961393746694,,Swesome,Swesome,,,,,0,7,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498170209187382071,,Amen,Amen,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498054223595684613,,Amen 🙏🙏🙏,Amen,🙏🙏🙏,,,,3,4,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498146135103521591,,🙏Amen,Amen,🙏,,,,1,4,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498420628127695621,,Amen,Amen,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7499397795700671287,,Wow 🙏🏻,Wow,🙏🏻,,,,2,3,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498117354913350405,,Amen,Amen,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498648439489266440,,Loads of blessings from our side pal,Loads of blessings from our side pal,,,,,0,36,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507164987262812934,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7511655622200181509,,💪,,💪,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507748199731806982,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505214972218901303,,😂😂🔥🔥🔥,,😂😂🔥🔥🔥,,,,5,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7510670366793122565,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507399539591021333,,🔥🔥🔥,,🔥🔥🔥,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7510648012890637062,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507388261444485895,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505155594719232823,,🤣☺️☺️☺️☺️☺️🤣🤣🤣🥰🥰❤️❤️❤️❤️💞,,🤣☺☺☺☺☺🤣🤣🤣🥰🥰❤❤❤❤💞,,,,16,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505143437831455493,,😂😂😂😂,,😂😂😂😂,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507165373541516038,,😂😂😂😂😂🤣🤣🤣🤣🤣,,😂😂😂😂😂🤣🤣🤣🤣🤣,,,,10,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505304586124919557,,🤣😂🤣😂🤣😂,,🤣😂🤣😂🤣😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505308190118069010,,😂😂😂😂😂,,😂😂😂😂😂,,,,5,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505369596834415366,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505333860957569798,,🥰🥰🥰🥰🥰,,🥰🥰🥰🥰🥰,,,,5,0,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507562918729335608,,😂😂😂😂😂🤣😂😂,,😂😂😂😂😂🤣😂😂,,,,8,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505351517697377029,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7510786764857262853,,🤣🤣🤣🤣🤣🤣🇿🇦🇿🇦🇿🇦🇿🇦,,🤣🤣🤣🤣🤣🤣,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505337102323106568,,🙏,,🙏,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507526107811742470,,🥰🥰🥰🥰🥰🥰,,🥰🥰🥰🥰🥰🥰,,,,6,0,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505278855612302135,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505171557519393542,,🤣🤣🤣🤣🤣👍🤙🤙,,🤣🤣🤣🤣🤣👍🤙🤙,,,,8,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507399561033614096,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507356542904255288,,@Roshay Draghoender translate,@Roshay Draghoender Translate,,,,,0,29,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507359028034224901,7.507356542904255e+18,"me , I’m not watching this whole video nor will I translate all this 😭✋","me , Im not watching this whole video nor will I translate all this",😭✋,@Roshay Draghoender translate,7.507356542904255e+18,@Roshay Draghoender Translate,2,67,1,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508435784883290885,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505383671403397943,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506997050303922949,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506243130518995717,7.506239145326102e+18,🤣🤣🤣,,🤣🤣🤣,@Br! +n3¥ @pierre7c @💜Angelique💜 @kevinallen43 @Ruchel Muller @Gator,7.506239145326102e+18,@Br! n3 @pierre7c @Angelique @kevinallen43 @Ruchel Muller @Gator,3,0,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506945123705864966,7.496893740638111e+18,🤣,,🤣,Jirrrr jy is klaar moeg gespring. 😂,7.496893740638111e+18,Jirrrr you are already tired.,1,0,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7502906035373474566,,goet hou dit so,Goet keeps it that way,,,,,0,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506245448820179717,,Los n paar chicks vir die res van ons !!,Leave some chicks for the rest of us !!,,,,,0,39,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506019281386324742,,"🤣🤣🤣🤣🤣🤣 Easy now white chocolate, lekke lag ek..maak daai beldjie net toe asb mnr.🤣🤣🤣🤣🤣🤣","Easy now white chocolate, leaking I laugh ... just then make that belt please Mr.",🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,12,81,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512107997893313336,,Moer dis snaaks. Ek lag my gat af 😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣,Nut it's funny. I laugh my hole down,😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣,,,,20,36,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7505494423259972407,,😂jy klink moeg geniet die vedeo,you sound tired enjoy the vedeo,😂,,,,1,31,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512186991166456582,,Tik maak my sterk...eish eish,Tap make me strong ... eish eish,,,,,0,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7505119228963668742,,🤣😅🤣😅🤣😅Hys funny hoor 😉,Hys funny hoor,🤣😅🤣😅🤣😅😉,,,,7,14,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512802616910037765,,Jys kla moeg van niks doenie😂,You are complaining tired of nothing doi,😂,,,,1,40,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506970531942728453,,"Ons skeer gek, ek like jou vids. Lekker entertaining!","We shave crazy, I like your vids. Nice entertaining!",,,,,0,52,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512896398287946502,,Arme bra wat die camera moet dra,Poor bra that the camera should wear,,,,,0,36,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506959855903982341,,2 rounds at most lol,2 rounds at most lol,,,,,0,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506928909352043269,,Even as iemand probeer mis slaan gaan jy met daai moves nogsteeds in hulle vuis in hardloop😂,"Even if someone tries to miss you, you still run into their fist with those moves",😂,,,,1,81,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506919931571094277,,jy is dan klaar moeg,You are already tired,,,,,0,21,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506917310251598648,,Manne hou vas julle vrouens 🤣,Men hold your wives,🤣,,,,1,19,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512505906821104389,,Uitstekend,Excellent,,,,,0,9,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506763592759395077,,There’s 2 of them now😭😹,Theres 2 of them now,😭😹,,,,2,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506576078077805318,,Commin. Dis jy mamparra,Commin. It's you mamparra,,,,,0,25,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512928636174500614,,🤣😂,,🤣😂,,,,2,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513132405824439096,,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣💯💯💯,,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣💯💯💯,,,,16,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506959343037875000,,Dr Phillips grew hair? 👀,Dr Phillips grew hair?,👀,,,,1,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506121324865389317,,😂😂😂😂😂😂😂..jyt dan asma..bra,.. JYT and ASMA..BRA,😂😂😂😂😂😂😂,,,,7,20,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496508363401364230,,Lyk of jy n aanval krt 😂😂😂,Looks like you have an attack krt,😂😂😂,,,,3,33,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497155835065205559,,ek dink die vrouens hardloop weg oom.,I think the women are running away Uncle.,,,,,0,41,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496828447663375110,,gevaarlik soos n pakkie tissues 🫣🫣,dangerous like a pack of tissues,🫣🫣,,,,2,32,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7513217077646263046,,Hy is maar uit asem wag tot hy Wes Rand oukied jry 🤣🤣🤣,He is just out of breath until he is west rand Oukied Jry,🤣🤣🤣,,,,3,57,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497321279982142213,,jy gaan lekker pak kry want daai moves gaan jy hard val,you are going to get nice suit because that moves are you going to fall hard,,,,,0,76,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497317204401963781,,ekt niks gesien nie jys te vinnig 🤣🤣🤣🤣,ect nothing seen you too fast,🤣🤣🤣🤣,,,,4,29,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497258599275987767,,Ek dink jy is op die spektrum,I think you are on the spectrum,,,,,0,31,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497242333320282886,,oupa jy gaan nou jou broek skeur ristag,Grandpa you are going to tear your pants now Ristag,,,,,0,51,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497241806930133766,,Jou belt is Los ou grote....🤣🤣,You call is loose ou big ....,🤣🤣,,,,2,29,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497160685651182391,,Papgat,Stack,,,,,0,5,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496779001019007749,,die ou uit asem en skaar beweeg🤣🤣🤣,the guy out of breath and scissors move,🤣🤣🤣,,,,3,39,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496760013551420166,,bel die Spca asb,bel die Spca asb,,,,,0,16,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496754201508020998,,"As enige iemand deur Brakpan ry, hou julle asem op...Daar is iets in die lug😂😂😂","If anyone drives through Brakpan, keep your breath ... there's something in the air",😂😂😂,,,,3,83,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496749155517104951,,soos dit vir my link gaan jou fight net 30sec max wees,As it is for my link your fight is just going to be 30sec Max,,,,,0,61,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496746508550669061,,jys uit asem uit my ou😂 sit eeder toe. foktog 🫣,You out of my old breath. focus,😂🫣,,,,2,31,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496743898837959430,,Sjoma jy maak jou naam gat well is seeker Oky nou pas dit by jou Amper n full road kill,SHOMA YOU MAKE YOUR NAME GAT WELL IS SEEKER OKY Now it fits you almost a Full Road Kill,,,,,0,87,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496523069169713975,,"hoekom is jou belt los, dalk was jy by een van daai moffies, ou Sakkie de Kok","Why is your belt loose, maybe you were at one of those moffies, old Sakkie de Kok",,,,,0,81,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496519554038776582,,Die broek is bietjie Klein of wat se Ek.....,The pants are a little small or what do I say .....,,,,,0,51,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7513154524229190405,,kom try ons wilds boere jy Kort hulp man sies,Come and try our wildlife farmers you short help man sies,,,,,0,57,0,Chaos,Unclear
